day,conc,count,site,model,const,interval,format
4/29/1994,1.4,1,ID,interp,TSS,daily,conc
4/30/1994,1.4,1,ID,interp,TSS,daily,conc
5/1/1994,1.4,1,ID,interp,TSS,daily,conc
5/2/1994,1.4,1,ID,interp,TSS,daily,conc
5/3/1994,1.4,1,ID,interp,TSS,daily,conc
5/4/1994,1.4,1,ID,interp,TSS,daily,conc
5/5/1994,1.4,1,ID,interp,TSS,daily,conc
5/6/1994,1.4,1,ID,interp,TSS,daily,conc
5/7/1994,1.4,1,ID,interp,TSS,daily,conc
5/8/1994,1.4,1,ID,interp,TSS,daily,conc
5/9/1994,2.3,1,ID,interp,TSS,daily,conc
5/10/1994,2.3,1,ID,interp,TSS,daily,conc
5/11/1994,2.3,1,ID,interp,TSS,daily,conc
5/12/1994,2.3,1,ID,interp,TSS,daily,conc
5/13/1994,2.3,1,ID,interp,TSS,daily,conc
5/14/1994,2.3,1,ID,interp,TSS,daily,conc
5/15/1994,2.3,1,ID,interp,TSS,daily,conc
5/16/1994,2.3,1,ID,interp,TSS,daily,conc
5/17/1994,2.3,1,ID,interp,TSS,daily,conc
5/18/1994,2.3,1,ID,interp,TSS,daily,conc
5/19/1994,2.3,1,ID,interp,TSS,daily,conc
5/20/1994,2.3,1,ID,interp,TSS,daily,conc
5/21/1994,2.3,1,ID,interp,TSS,daily,conc
5/22/1994,2.3,1,ID,interp,TSS,daily,conc
5/23/1994,2.3,1,ID,interp,TSS,daily,conc
5/24/1994,2.3,1,ID,interp,TSS,daily,conc
5/25/1994,2.3,1,ID,interp,TSS,daily,conc
5/26/1994,2.3,1,ID,interp,TSS,daily,conc
5/27/1994,2.3,1,ID,interp,TSS,daily,conc
5/28/1994,2.3,1,ID,interp,TSS,daily,conc
5/29/1994,2.3,1,ID,interp,TSS,daily,conc
5/30/1994,2.3,1,ID,interp,TSS,daily,conc
5/31/1994,2.3,1,ID,interp,TSS,daily,conc
6/1/1994,2.3,1,ID,interp,TSS,daily,conc
6/2/1994,2.3,1,ID,interp,TSS,daily,conc
6/3/1994,2.3,1,ID,interp,TSS,daily,conc
6/4/1994,2.3,1,ID,interp,TSS,daily,conc
6/5/1994,2.3,1,ID,interp,TSS,daily,conc
6/6/1994,2.3,1,ID,interp,TSS,daily,conc
6/7/1994,2.3,1,ID,interp,TSS,daily,conc
6/8/1994,2.3,1,ID,interp,TSS,daily,conc
6/9/1994,2.2,1,ID,interp,TSS,daily,conc
6/10/1994,2.2,1,ID,interp,TSS,daily,conc
6/11/1994,2.2,1,ID,interp,TSS,daily,conc
6/12/1994,2.2,1,ID,interp,TSS,daily,conc
6/13/1994,2.2,1,ID,interp,TSS,daily,conc
6/14/1994,2.2,1,ID,interp,TSS,daily,conc
6/15/1994,2.2,1,ID,interp,TSS,daily,conc
6/16/1994,2.2,1,ID,interp,TSS,daily,conc
6/17/1994,2.2,1,ID,interp,TSS,daily,conc
6/18/1994,2.2,1,ID,interp,TSS,daily,conc
6/19/1994,2.2,1,ID,interp,TSS,daily,conc
6/20/1994,2.2,1,ID,interp,TSS,daily,conc
6/21/1994,2.2,1,ID,interp,TSS,daily,conc
6/22/1994,2.2,1,ID,interp,TSS,daily,conc
6/23/1994,2.2,1,ID,interp,TSS,daily,conc
6/24/1994,2.2,1,ID,interp,TSS,daily,conc
6/25/1994,2.2,1,ID,interp,TSS,daily,conc
6/26/1994,2.2,1,ID,interp,TSS,daily,conc
6/27/1994,2.2,1,ID,interp,TSS,daily,conc
6/28/1994,2.2,1,ID,interp,TSS,daily,conc
6/29/1994,2.2,1,ID,interp,TSS,daily,conc
6/30/1994,2.2,1,ID,interp,TSS,daily,conc
7/1/1994,2.2,1,ID,interp,TSS,daily,conc
7/2/1994,2.2,1,ID,interp,TSS,daily,conc
7/3/1994,2.2,1,ID,interp,TSS,daily,conc
7/4/1994,2.2,1,ID,interp,TSS,daily,conc
7/5/1994,2.2,1,ID,interp,TSS,daily,conc
7/6/1994,2.2,1,ID,interp,TSS,daily,conc
7/7/1994,2.2,1,ID,interp,TSS,daily,conc
7/8/1994,2.2,1,ID,interp,TSS,daily,conc
7/9/1994,2.2,1,ID,interp,TSS,daily,conc
7/10/1994,1.3,1,ID,interp,TSS,daily,conc
7/11/1994,1.3,1,ID,interp,TSS,daily,conc
7/12/1994,1.3,1,ID,interp,TSS,daily,conc
7/13/1994,1.3,1,ID,interp,TSS,daily,conc
7/14/1994,1.3,1,ID,interp,TSS,daily,conc
7/15/1994,1.3,1,ID,interp,TSS,daily,conc
7/16/1994,1.3,1,ID,interp,TSS,daily,conc
7/17/1994,1.3,1,ID,interp,TSS,daily,conc
7/18/1994,1.3,1,ID,interp,TSS,daily,conc
7/19/1994,1.3,1,ID,interp,TSS,daily,conc
7/20/1994,1.3,1,ID,interp,TSS,daily,conc
7/21/1994,1.3,1,ID,interp,TSS,daily,conc
7/22/1994,1.3,1,ID,interp,TSS,daily,conc
7/23/1994,1.3,1,ID,interp,TSS,daily,conc
7/24/1994,1.3,1,ID,interp,TSS,daily,conc
7/25/1994,1.3,1,ID,interp,TSS,daily,conc
7/26/1994,1.3,1,ID,interp,TSS,daily,conc
7/27/1994,1.3,1,ID,interp,TSS,daily,conc
7/28/1994,1.3,1,ID,interp,TSS,daily,conc
7/29/1994,1.3,1,ID,interp,TSS,daily,conc
7/30/1994,1.3,1,ID,interp,TSS,daily,conc
7/31/1994,1.3,1,ID,interp,TSS,daily,conc
8/1/1994,1.3,1,ID,interp,TSS,daily,conc
8/2/1994,1.3,1,ID,interp,TSS,daily,conc
8/3/1994,1.3,1,ID,interp,TSS,daily,conc
8/4/1994,1.3,1,ID,interp,TSS,daily,conc
8/5/1994,1.3,1,ID,interp,TSS,daily,conc
8/6/1994,1.3,1,ID,interp,TSS,daily,conc
8/7/1994,1.3,1,ID,interp,TSS,daily,conc
8/8/1994,1.3,1,ID,interp,TSS,daily,conc
8/9/1994,1.3,1,ID,interp,TSS,daily,conc
8/10/1994,1.3,1,ID,interp,TSS,daily,conc
8/11/1994,1.3,1,ID,interp,TSS,daily,conc
8/12/1994,1.3,1,ID,interp,TSS,daily,conc
8/13/1994,1.3,1,ID,interp,TSS,daily,conc
8/14/1994,1.3,1,ID,interp,TSS,daily,conc
8/15/1994,1.3,1,ID,interp,TSS,daily,conc
8/16/1994,1.3,1,ID,interp,TSS,daily,conc
8/17/1994,1.3,1,ID,interp,TSS,daily,conc
8/18/1994,1.3,1,ID,interp,TSS,daily,conc
8/19/1994,1.3,1,ID,interp,TSS,daily,conc
8/20/1994,1.3,1,ID,interp,TSS,daily,conc
8/21/1994,1.3,1,ID,interp,TSS,daily,conc
8/22/1994,1.3,1,ID,interp,TSS,daily,conc
8/23/1994,1.3,1,ID,interp,TSS,daily,conc
8/24/1994,1.3,1,ID,interp,TSS,daily,conc
8/25/1994,1.3,1,ID,interp,TSS,daily,conc
8/26/1994,1.3,1,ID,interp,TSS,daily,conc
8/27/1994,1.3,1,ID,interp,TSS,daily,conc
8/28/1994,1.3,1,ID,interp,TSS,daily,conc
8/29/1994,1.3,1,ID,interp,TSS,daily,conc
8/30/1994,1.3,1,ID,interp,TSS,daily,conc
8/31/1994,1.3,1,ID,interp,TSS,daily,conc
9/1/1994,1.5,1,ID,interp,TSS,daily,conc
9/2/1994,1.5,1,ID,interp,TSS,daily,conc
9/3/1994,1.5,1,ID,interp,TSS,daily,conc
9/4/1994,1.5,1,ID,interp,TSS,daily,conc
9/5/1994,1.5,1,ID,interp,TSS,daily,conc
9/6/1994,1.5,1,ID,interp,TSS,daily,conc
9/7/1994,1.5,1,ID,interp,TSS,daily,conc
9/8/1994,1.5,1,ID,interp,TSS,daily,conc
9/9/1994,1.5,1,ID,interp,TSS,daily,conc
9/10/1994,1.5,1,ID,interp,TSS,daily,conc
9/11/1994,1.5,1,ID,interp,TSS,daily,conc
9/12/1994,1.5,1,ID,interp,TSS,daily,conc
9/13/1994,1.5,1,ID,interp,TSS,daily,conc
9/14/1994,1.5,1,ID,interp,TSS,daily,conc
9/15/1994,1.5,1,ID,interp,TSS,daily,conc
9/16/1994,1.5,1,ID,interp,TSS,daily,conc
9/17/1994,1.5,1,ID,interp,TSS,daily,conc
9/18/1994,1.5,1,ID,interp,TSS,daily,conc
9/19/1994,1.5,1,ID,interp,TSS,daily,conc
9/20/1994,1.5,1,ID,interp,TSS,daily,conc
9/21/1994,1.5,1,ID,interp,TSS,daily,conc
9/22/1994,1.5,1,ID,interp,TSS,daily,conc
9/23/1994,1.5,1,ID,interp,TSS,daily,conc
9/24/1994,1.5,1,ID,interp,TSS,daily,conc
9/25/1994,1.5,1,ID,interp,TSS,daily,conc
9/26/1994,1.5,1,ID,interp,TSS,daily,conc
9/27/1994,1.5,1,ID,interp,TSS,daily,conc
9/28/1994,1.5,1,ID,interp,TSS,daily,conc
9/29/1994,1.5,1,ID,interp,TSS,daily,conc
9/30/1994,1.5,1,ID,interp,TSS,daily,conc
10/1/1994,1.5,1,ID,interp,TSS,daily,conc
10/2/1994,1.5,1,ID,interp,TSS,daily,conc
10/3/1994,1.5,1,ID,interp,TSS,daily,conc
10/4/1994,1.5,1,ID,interp,TSS,daily,conc
10/5/1994,1.5,1,ID,interp,TSS,daily,conc
10/6/1994,1.5,1,ID,interp,TSS,daily,conc
10/7/1994,1.5,1,ID,interp,TSS,daily,conc
10/8/1994,1.5,1,ID,interp,TSS,daily,conc
10/9/1994,1.5,1,ID,interp,TSS,daily,conc
10/10/1994,1.5,1,ID,interp,TSS,daily,conc
10/11/1994,1.5,1,ID,interp,TSS,daily,conc
10/12/1994,1.5,1,ID,interp,TSS,daily,conc
10/13/1994,1.5,1,ID,interp,TSS,daily,conc
10/14/1994,1.5,1,ID,interp,TSS,daily,conc
10/15/1994,1.5,1,ID,interp,TSS,daily,conc
10/16/1994,1.5,1,ID,interp,TSS,daily,conc
10/17/1994,1.5,1,ID,interp,TSS,daily,conc
10/18/1994,1.5,1,ID,interp,TSS,daily,conc
10/19/1994,1.5,1,ID,interp,TSS,daily,conc
10/20/1994,1.5,1,ID,interp,TSS,daily,conc
10/21/1994,1.5,1,ID,interp,TSS,daily,conc
10/22/1994,1.5,1,ID,interp,TSS,daily,conc
10/23/1994,1.5,1,ID,interp,TSS,daily,conc
10/24/1994,1.5,1,ID,interp,TSS,daily,conc
10/25/1994,1.5,1,ID,interp,TSS,daily,conc
10/26/1994,1.5,1,ID,interp,TSS,daily,conc
10/27/1994,1.5,1,ID,interp,TSS,daily,conc
10/28/1994,1.5,1,ID,interp,TSS,daily,conc
10/29/1994,1,1,ID,interp,TSS,daily,conc
10/30/1994,1,1,ID,interp,TSS,daily,conc
10/31/1994,1,1,ID,interp,TSS,daily,conc
11/1/1994,1,1,ID,interp,TSS,daily,conc
11/2/1994,1,1,ID,interp,TSS,daily,conc
11/3/1994,1,1,ID,interp,TSS,daily,conc
11/4/1994,1,1,ID,interp,TSS,daily,conc
11/5/1994,1,1,ID,interp,TSS,daily,conc
11/6/1994,1,1,ID,interp,TSS,daily,conc
11/7/1994,1,1,ID,interp,TSS,daily,conc
11/8/1994,1,1,ID,interp,TSS,daily,conc
11/9/1994,1,1,ID,interp,TSS,daily,conc
11/10/1994,1,1,ID,interp,TSS,daily,conc
11/11/1994,1,1,ID,interp,TSS,daily,conc
11/12/1994,1,1,ID,interp,TSS,daily,conc
11/13/1994,1,1,ID,interp,TSS,daily,conc
11/14/1994,1,1,ID,interp,TSS,daily,conc
11/15/1994,1,1,ID,interp,TSS,daily,conc
11/16/1994,1,1,ID,interp,TSS,daily,conc
11/17/1994,1,1,ID,interp,TSS,daily,conc
11/18/1994,1,1,ID,interp,TSS,daily,conc
11/19/1994,1,1,ID,interp,TSS,daily,conc
11/20/1994,1,1,ID,interp,TSS,daily,conc
11/21/1994,1,1,ID,interp,TSS,daily,conc
11/22/1994,1,1,ID,interp,TSS,daily,conc
11/23/1994,1,1,ID,interp,TSS,daily,conc
11/24/1994,1,1,ID,interp,TSS,daily,conc
11/25/1994,1,1,ID,interp,TSS,daily,conc
11/26/1994,1,1,ID,interp,TSS,daily,conc
11/27/1994,1,1,ID,interp,TSS,daily,conc
11/28/1994,1,1,ID,interp,TSS,daily,conc
11/29/1994,1,1,ID,interp,TSS,daily,conc
11/30/1994,1,1,ID,interp,TSS,daily,conc
12/1/1994,1,1,ID,interp,TSS,daily,conc
12/2/1994,1,1,ID,interp,TSS,daily,conc
12/3/1994,1,1,ID,interp,TSS,daily,conc
12/4/1994,1,1,ID,interp,TSS,daily,conc
12/5/1994,0.6,1,ID,interp,TSS,daily,conc
12/6/1994,0.6,1,ID,interp,TSS,daily,conc
12/7/1994,0.6,1,ID,interp,TSS,daily,conc
12/8/1994,0.6,1,ID,interp,TSS,daily,conc
12/9/1994,0.6,1,ID,interp,TSS,daily,conc
12/10/1994,0.6,1,ID,interp,TSS,daily,conc
12/11/1994,0.6,1,ID,interp,TSS,daily,conc
12/12/1994,0.6,1,ID,interp,TSS,daily,conc
12/13/1994,0.6,1,ID,interp,TSS,daily,conc
12/14/1994,0.6,1,ID,interp,TSS,daily,conc
12/15/1994,0.6,1,ID,interp,TSS,daily,conc
12/16/1994,0.6,1,ID,interp,TSS,daily,conc
12/17/1994,0.6,1,ID,interp,TSS,daily,conc
12/18/1994,0.6,1,ID,interp,TSS,daily,conc
12/19/1994,0.6,1,ID,interp,TSS,daily,conc
12/20/1994,0.6,1,ID,interp,TSS,daily,conc
12/21/1994,0.6,1,ID,interp,TSS,daily,conc
12/22/1994,0.6,1,ID,interp,TSS,daily,conc
12/23/1994,0.6,1,ID,interp,TSS,daily,conc
12/24/1994,0.6,1,ID,interp,TSS,daily,conc
12/25/1994,0.6,1,ID,interp,TSS,daily,conc
12/26/1994,0.6,1,ID,interp,TSS,daily,conc
12/27/1994,0.6,1,ID,interp,TSS,daily,conc
12/28/1994,0.6,1,ID,interp,TSS,daily,conc
12/29/1994,0.6,1,ID,interp,TSS,daily,conc
12/30/1994,0.6,1,ID,interp,TSS,daily,conc
12/31/1994,0.6,1,ID,interp,TSS,daily,conc
1/1/1995,0.6,1,ID,interp,TSS,daily,conc
1/2/1995,0.6,1,ID,interp,TSS,daily,conc
1/3/1995,0.6,1,ID,interp,TSS,daily,conc
1/4/1995,0.6,1,ID,interp,TSS,daily,conc
1/5/1995,0.6,1,ID,interp,TSS,daily,conc
1/6/1995,0.6,1,ID,interp,TSS,daily,conc
1/7/1995,0.6,1,ID,interp,TSS,daily,conc
1/8/1995,0.6,1,ID,interp,TSS,daily,conc
1/9/1995,0.6,1,ID,interp,TSS,daily,conc
1/10/1995,0.6,1,ID,interp,TSS,daily,conc
1/11/1995,0.3,1,ID,interp,TSS,daily,conc
1/12/1995,0.3,1,ID,interp,TSS,daily,conc
1/13/1995,0.3,1,ID,interp,TSS,daily,conc
1/14/1995,0.3,1,ID,interp,TSS,daily,conc
1/15/1995,0.3,1,ID,interp,TSS,daily,conc
1/16/1995,0.3,1,ID,interp,TSS,daily,conc
1/17/1995,0.3,1,ID,interp,TSS,daily,conc
1/18/1995,0.3,1,ID,interp,TSS,daily,conc
1/19/1995,0.3,1,ID,interp,TSS,daily,conc
1/20/1995,0.3,1,ID,interp,TSS,daily,conc
1/21/1995,0.3,1,ID,interp,TSS,daily,conc
1/22/1995,0.3,1,ID,interp,TSS,daily,conc
1/23/1995,0.3,1,ID,interp,TSS,daily,conc
1/24/1995,0.3,1,ID,interp,TSS,daily,conc
1/25/1995,0.3,1,ID,interp,TSS,daily,conc
1/26/1995,0.3,1,ID,interp,TSS,daily,conc
1/27/1995,0.3,1,ID,interp,TSS,daily,conc
1/28/1995,0.3,1,ID,interp,TSS,daily,conc
1/29/1995,0.3,1,ID,interp,TSS,daily,conc
1/30/1995,0.3,1,ID,interp,TSS,daily,conc
1/31/1995,0.3,1,ID,interp,TSS,daily,conc
2/1/1995,0.3,1,ID,interp,TSS,daily,conc
2/2/1995,0.3,1,ID,interp,TSS,daily,conc
2/3/1995,0.3,1,ID,interp,TSS,daily,conc
2/4/1995,0.3,1,ID,interp,TSS,daily,conc
2/5/1995,0.3,1,ID,interp,TSS,daily,conc
2/6/1995,0.3,1,ID,interp,TSS,daily,conc
2/7/1995,0.3,1,ID,interp,TSS,daily,conc
2/8/1995,0.3,1,ID,interp,TSS,daily,conc
2/9/1995,0.3,1,ID,interp,TSS,daily,conc
2/10/1995,0.3,1,ID,interp,TSS,daily,conc
2/11/1995,0.3,1,ID,interp,TSS,daily,conc
2/12/1995,0.3,1,ID,interp,TSS,daily,conc
2/13/1995,0.3,1,ID,interp,TSS,daily,conc
2/14/1995,0.3,1,ID,interp,TSS,daily,conc
2/15/1995,0.3,1,ID,interp,TSS,daily,conc
2/16/1995,0.6,1,ID,interp,TSS,daily,conc
2/17/1995,0.6,1,ID,interp,TSS,daily,conc
2/18/1995,0.6,1,ID,interp,TSS,daily,conc
2/19/1995,0.6,1,ID,interp,TSS,daily,conc
2/20/1995,0.6,1,ID,interp,TSS,daily,conc
2/21/1995,0.6,1,ID,interp,TSS,daily,conc
2/22/1995,0.6,1,ID,interp,TSS,daily,conc
2/23/1995,0.6,1,ID,interp,TSS,daily,conc
2/24/1995,0.6,1,ID,interp,TSS,daily,conc
2/25/1995,0.6,1,ID,interp,TSS,daily,conc
2/26/1995,0.6,1,ID,interp,TSS,daily,conc
2/27/1995,0.6,1,ID,interp,TSS,daily,conc
2/28/1995,0.6,1,ID,interp,TSS,daily,conc
3/1/1995,0.6,1,ID,interp,TSS,daily,conc
3/2/1995,0.6,1,ID,interp,TSS,daily,conc
3/3/1995,0.6,1,ID,interp,TSS,daily,conc
3/4/1995,0.6,1,ID,interp,TSS,daily,conc
3/5/1995,0.6,1,ID,interp,TSS,daily,conc
3/6/1995,0.6,1,ID,interp,TSS,daily,conc
3/7/1995,0.6,1,ID,interp,TSS,daily,conc
3/8/1995,0.6,1,ID,interp,TSS,daily,conc
3/9/1995,0.6,1,ID,interp,TSS,daily,conc
3/10/1995,0.6,1,ID,interp,TSS,daily,conc
3/11/1995,0.6,1,ID,interp,TSS,daily,conc
3/12/1995,0.6,1,ID,interp,TSS,daily,conc
3/13/1995,0.6,1,ID,interp,TSS,daily,conc
3/14/1995,0.6,1,ID,interp,TSS,daily,conc
3/15/1995,0.6,1,ID,interp,TSS,daily,conc
3/16/1995,0.6,1,ID,interp,TSS,daily,conc
3/17/1995,0.6,1,ID,interp,TSS,daily,conc
3/18/1995,0.6,1,ID,interp,TSS,daily,conc
3/19/1995,0.6,1,ID,interp,TSS,daily,conc
3/20/1995,0.6,1,ID,interp,TSS,daily,conc
3/21/1995,0.6,1,ID,interp,TSS,daily,conc
3/22/1995,0.6,1,ID,interp,TSS,daily,conc
3/23/1995,1,1,ID,interp,TSS,daily,conc
3/24/1995,1,1,ID,interp,TSS,daily,conc
3/25/1995,1,1,ID,interp,TSS,daily,conc
3/26/1995,1,1,ID,interp,TSS,daily,conc
3/27/1995,1,1,ID,interp,TSS,daily,conc
3/28/1995,1,1,ID,interp,TSS,daily,conc
3/29/1995,1,1,ID,interp,TSS,daily,conc
3/30/1995,1,1,ID,interp,TSS,daily,conc
3/31/1995,1,1,ID,interp,TSS,daily,conc
4/1/1995,1,1,ID,interp,TSS,daily,conc
4/2/1995,1,1,ID,interp,TSS,daily,conc
4/3/1995,1,1,ID,interp,TSS,daily,conc
4/4/1995,1,1,ID,interp,TSS,daily,conc
4/5/1995,1,1,ID,interp,TSS,daily,conc
4/6/1995,1,1,ID,interp,TSS,daily,conc
4/7/1995,1,1,ID,interp,TSS,daily,conc
4/8/1995,1,1,ID,interp,TSS,daily,conc
4/9/1995,1,1,ID,interp,TSS,daily,conc
4/10/1995,1,1,ID,interp,TSS,daily,conc
4/11/1995,1,1,ID,interp,TSS,daily,conc
4/12/1995,1,1,ID,interp,TSS,daily,conc
4/13/1995,1,1,ID,interp,TSS,daily,conc
4/14/1995,1,1,ID,interp,TSS,daily,conc
4/15/1995,1,1,ID,interp,TSS,daily,conc
4/16/1995,1,1,ID,interp,TSS,daily,conc
4/17/1995,1,1,ID,interp,TSS,daily,conc
4/18/1995,1,1,ID,interp,TSS,daily,conc
4/19/1995,1,1,ID,interp,TSS,daily,conc
4/20/1995,1,1,ID,interp,TSS,daily,conc
4/21/1995,1,1,ID,interp,TSS,daily,conc
4/22/1995,1,1,ID,interp,TSS,daily,conc
4/23/1995,1,1,ID,interp,TSS,daily,conc
4/24/1995,1,1,ID,interp,TSS,daily,conc
4/25/1995,1,1,ID,interp,TSS,daily,conc
4/26/1995,1,1,ID,interp,TSS,daily,conc
4/27/1995,1,1,ID,interp,TSS,daily,conc
4/28/1995,1,1,ID,interp,TSS,daily,conc
4/29/1995,1,1,ID,interp,TSS,daily,conc
4/30/1995,1,1,ID,interp,TSS,daily,conc
5/1/1995,1,1,ID,interp,TSS,daily,conc
5/2/1995,1,1,ID,interp,TSS,daily,conc
5/3/1995,1,1,ID,interp,TSS,daily,conc
5/4/1995,1.6,1,ID,interp,TSS,daily,conc
5/5/1995,1.6,1,ID,interp,TSS,daily,conc
5/6/1995,1.6,1,ID,interp,TSS,daily,conc
5/7/1995,1.6,1,ID,interp,TSS,daily,conc
5/8/1995,1.6,1,ID,interp,TSS,daily,conc
5/9/1995,1.6,1,ID,interp,TSS,daily,conc
5/10/1995,1.6,1,ID,interp,TSS,daily,conc
5/11/1995,1.6,1,ID,interp,TSS,daily,conc
5/12/1995,1.6,1,ID,interp,TSS,daily,conc
5/13/1995,1.6,1,ID,interp,TSS,daily,conc
5/14/1995,1.6,1,ID,interp,TSS,daily,conc
5/15/1995,1.6,1,ID,interp,TSS,daily,conc
5/16/1995,1.6,1,ID,interp,TSS,daily,conc
5/17/1995,1.6,1,ID,interp,TSS,daily,conc
5/18/1995,1.6,1,ID,interp,TSS,daily,conc
5/19/1995,1.6,1,ID,interp,TSS,daily,conc
5/20/1995,1.6,1,ID,interp,TSS,daily,conc
5/21/1995,1.6,1,ID,interp,TSS,daily,conc
5/22/1995,1.6,1,ID,interp,TSS,daily,conc
5/23/1995,1.6,1,ID,interp,TSS,daily,conc
5/24/1995,1.6,1,ID,interp,TSS,daily,conc
5/25/1995,1.6,1,ID,interp,TSS,daily,conc
5/26/1995,1.6,1,ID,interp,TSS,daily,conc
5/27/1995,1.6,1,ID,interp,TSS,daily,conc
5/28/1995,1.6,1,ID,interp,TSS,daily,conc
5/29/1995,1.6,1,ID,interp,TSS,daily,conc
5/30/1995,1.6,1,ID,interp,TSS,daily,conc
5/31/1995,1.6,1,ID,interp,TSS,daily,conc
6/1/1995,1.6,1,ID,interp,TSS,daily,conc
6/2/1995,1.6,1,ID,interp,TSS,daily,conc
6/3/1995,1.6,1,ID,interp,TSS,daily,conc
6/4/1995,1.6,1,ID,interp,TSS,daily,conc
6/5/1995,1.6,1,ID,interp,TSS,daily,conc
6/6/1995,1.6,1,ID,interp,TSS,daily,conc
6/7/1995,1.6,1,ID,interp,TSS,daily,conc
6/8/1995,1.6,1,ID,interp,TSS,daily,conc
6/9/1995,1.6,1,ID,interp,TSS,daily,conc
6/10/1995,1.6,1,ID,interp,TSS,daily,conc
6/11/1995,1.6,1,ID,interp,TSS,daily,conc
6/12/1995,1.6,1,ID,interp,TSS,daily,conc
6/13/1995,1.6,1,ID,interp,TSS,daily,conc
6/14/1995,1.6,1,ID,interp,TSS,daily,conc
6/15/1995,1.6,1,ID,interp,TSS,daily,conc
6/16/1995,1.6,1,ID,interp,TSS,daily,conc
6/17/1995,1.6,1,ID,interp,TSS,daily,conc
6/18/1995,1.6,1,ID,interp,TSS,daily,conc
6/19/1995,1.6,1,ID,interp,TSS,daily,conc
6/20/1995,1.6,1,ID,interp,TSS,daily,conc
6/21/1995,1.6,1,ID,interp,TSS,daily,conc
6/22/1995,1.6,1,ID,interp,TSS,daily,conc
6/23/1995,1.6,1,ID,interp,TSS,daily,conc
6/24/1995,1.6,1,ID,interp,TSS,daily,conc
6/25/1995,1.6,1,ID,interp,TSS,daily,conc
6/26/1995,1.6,1,ID,interp,TSS,daily,conc
6/27/1995,1.6,1,ID,interp,TSS,daily,conc
6/28/1995,1.6,1,ID,interp,TSS,daily,conc
6/29/1995,1.6,1,ID,interp,TSS,daily,conc
6/30/1995,1.6,1,ID,interp,TSS,daily,conc
7/1/1995,1.6,1,ID,interp,TSS,daily,conc
7/2/1995,1.6,1,ID,interp,TSS,daily,conc
7/3/1995,1.6,1,ID,interp,TSS,daily,conc
7/4/1995,1.6,1,ID,interp,TSS,daily,conc
7/5/1995,1.6,1,ID,interp,TSS,daily,conc
7/6/1995,1.6,1,ID,interp,TSS,daily,conc
7/7/1995,1.6,1,ID,interp,TSS,daily,conc
7/8/1995,1.6,1,ID,interp,TSS,daily,conc
7/9/1995,1.6,1,ID,interp,TSS,daily,conc
7/10/1995,1.6,1,ID,interp,TSS,daily,conc
7/11/1995,1.6,1,ID,interp,TSS,daily,conc
7/12/1995,1.6,1,ID,interp,TSS,daily,conc
7/13/1995,1.2,1,ID,interp,TSS,daily,conc
7/14/1995,1.2,1,ID,interp,TSS,daily,conc
7/15/1995,1.2,1,ID,interp,TSS,daily,conc
7/16/1995,1.2,1,ID,interp,TSS,daily,conc
7/17/1995,1.2,1,ID,interp,TSS,daily,conc
7/18/1995,1.2,1,ID,interp,TSS,daily,conc
7/19/1995,1.2,1,ID,interp,TSS,daily,conc
7/20/1995,1.2,1,ID,interp,TSS,daily,conc
7/21/1995,1.2,1,ID,interp,TSS,daily,conc
7/22/1995,1.2,1,ID,interp,TSS,daily,conc
7/23/1995,1.2,1,ID,interp,TSS,daily,conc
7/24/1995,1.2,1,ID,interp,TSS,daily,conc
7/25/1995,1.2,1,ID,interp,TSS,daily,conc
7/26/1995,1.2,1,ID,interp,TSS,daily,conc
7/27/1995,1.2,1,ID,interp,TSS,daily,conc
7/28/1995,1.2,1,ID,interp,TSS,daily,conc
7/29/1995,1.2,1,ID,interp,TSS,daily,conc
7/30/1995,1.2,1,ID,interp,TSS,daily,conc
7/31/1995,1.2,1,ID,interp,TSS,daily,conc
8/1/1995,1.2,1,ID,interp,TSS,daily,conc
8/2/1995,1.2,1,ID,interp,TSS,daily,conc
8/3/1995,1.2,1,ID,interp,TSS,daily,conc
8/4/1995,1.2,1,ID,interp,TSS,daily,conc
8/5/1995,1.2,1,ID,interp,TSS,daily,conc
8/6/1995,1.2,1,ID,interp,TSS,daily,conc
8/7/1995,1.2,1,ID,interp,TSS,daily,conc
8/8/1995,1.2,1,ID,interp,TSS,daily,conc
8/9/1995,1.2,1,ID,interp,TSS,daily,conc
8/10/1995,1.2,1,ID,interp,TSS,daily,conc
8/11/1995,1.2,1,ID,interp,TSS,daily,conc
8/12/1995,1.2,1,ID,interp,TSS,daily,conc
8/13/1995,1.2,1,ID,interp,TSS,daily,conc
8/14/1995,1.2,1,ID,interp,TSS,daily,conc
8/15/1995,2.6,1,ID,interp,TSS,daily,conc
8/16/1995,2.6,1,ID,interp,TSS,daily,conc
8/17/1995,2.6,1,ID,interp,TSS,daily,conc
8/18/1995,2.6,1,ID,interp,TSS,daily,conc
8/19/1995,2.6,1,ID,interp,TSS,daily,conc
8/20/1995,2.6,1,ID,interp,TSS,daily,conc
8/21/1995,2.6,1,ID,interp,TSS,daily,conc
8/22/1995,2.6,1,ID,interp,TSS,daily,conc
8/23/1995,2.6,1,ID,interp,TSS,daily,conc
8/24/1995,2.6,1,ID,interp,TSS,daily,conc
8/25/1995,2.6,1,ID,interp,TSS,daily,conc
8/26/1995,2.6,1,ID,interp,TSS,daily,conc
8/27/1995,2.6,1,ID,interp,TSS,daily,conc
8/28/1995,2.6,1,ID,interp,TSS,daily,conc
